item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	merchant-shipping-group	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
TREE MAISON CORONATING HOMES Crystal Seven Chakra Tree | Size 9-10 Inch | 100 Beads | Positive Energy, Wealth, Meditation, Health, Good Luck | Feng Shui | Home & Office Decor | Gift	Gemstones Tree is used to enhance the positivity in the surrounding and balance the external influences. This tree is not a person per say but benefiting everyone in the premise. It is also known as Wealth or Money Tree as it can help to invite Wealth Luck based on its placement, After all, the tree symbolizes stability, growth, as well as a long life blessed with abundance.Gemstone Tree Create a strong healing vibration and clear the negativity from atmosphere. A tree represents stability as well as the overall growth in life, thus loaded with the powerful gemstones, Money tree brings good luck, prosperity, provides positivity and enhances the power of your surroundings, Gemstone Tree represents self-reflection, prosperity, calmness, balance, optimism, and creativity.	0327BSMHKE6	SEVEN-CHAKRA-TREE-100BEADS	399		2024-03-27 16:06:16 IST		y	1			11				B0CZ76WPQ3						B0CZ76WPQ3				AMAZON_IN	398.0													Template								999.0
TREE MAISON CORONATING HOMES Crystal Seven Chakra | Size 9-10 Inch | 300 Beads | Positive Energy, Wealth, Meditation, Health, Good Luck | Feng Shui | Home & Office Decor | Gift	TREE MAISON CORONATING HOMES Vastu and Feng Shui, Gemstones Tree is used to enhance the positivity in the surrounding and balance the external influences. This tree is not a person per say but benefiting everyone in the premise. It is also known as Wealth or Money Tree as it can help to invite Wealth Luck based on its placement, After all, the tree symbolizes stability, growth, as well as a long life blessed with abundance.Gemstone Tree Create a strong healing vibration and clear the negativity from atmosphere. A tree represents stability as well as the overall growth in life, thus loaded with the powerful gemstones, Money tree brings good luck, prosperity, provides positivity and enhances the power of your surroundings, Gemstone Tree represents self-reflection, prosperity, calmness, balance, optimism, and creativity.	0327BSL3LW1	SEVEN-CHAKRA-TREE-300BEADS	549		2024-03-27 16:06:16 IST		y	1			11				B0CZ76NBZQ						B0CZ76NBZQ				AMAZON_IN	547.0													Template								999.0
TREE MAISON CORONATING HOMES Crystal Seven Chakra | Size 10 Inch Approx | 600 Beads | Positive Energy, Wealth, Meditation, Health, Good Luck | Feng Shui | Home & Office Decor | Gift	Vastu and Feng Shui, Gemstones Tree is used to enhance the positivity in the surrounding and balance the external influences. This tree is not a person per say but benefiting everyone in the premise. It is also known as Wealth or Money Tree as it can help to invite Wealth Luck based on its placement, After all, the tree symbolizes stability, growth, as well as a long life blessed with abundance.Gemstone Tree Create a strong healing vibration and clear the negativity from atmosphere. A tree represents stability as well as the overall growth in life, thus loaded with the powerful gemstones, Money tree brings good luck, prosperity, provides positivity and enhances the power of your surroundings, Gemstone Tree represents self-reflection, prosperity, calmness, balance, optimism, and creativity.	0403FDHSMWF	SEVEN-CHAKRA-TREE-600BEADS	935		2025-04-03 16:07:36 IST		y	1			11				B0F3JL921V						B0F3JL921V				AMAZON_IN	934.0													Template								1122.0
Shubh Sanket Vastu Shakti Chakra,Acrylic (6 inches diametre)		0720YPQ4690	SHAKTI-CHAKRA	282		2021-07-20 13:21:40 IST		y	1			11				B07VWRZBCT						B07VWRZBCT				AMAZON_IN	281.0													Selected Self-Ship Template								999.0
TREEMAISON Acrylic Vastu Shakti Chakra | Size- 6 Inch | Featuring 45 Devtas, 16 Attributes | Health Chart | Rajas, Sattav, Tamas for vaastu Shashtra Remedy (Without Color)	Vastu Chakra is a single tool for multiple measurements! It helps you trace the defects in the premises within minutes, then suggesting on the spot solutions. Such a handy/valuable tool greatly facilitates your Vastu consultation by making your skills quick, sharp & accurate at the same time. People with some Vastu knowledge can easily practice with this easy tool.	0823BCGSY1K	SHAKTI-CHAKRA-02-AB	282	40	2024-08-23 16:34:07 IST		y	1			11				B0DF2YLKWZ						B0DF2YLKWZ			0	DEFAULT	280.0													Template								499.0
TREE MAISON CORONATING HOMES Acrylic Color Shakti Chakra | 12 Inch | Featuring 45 Devtas,16 Attributes | Health Chart | Rajas, Sattav, Tamas for vastu Shashtra Remedy | Vastu Shakti Chakra | Pack of 1	Vastu Chakra is a single tool for multiple measurements! It helps you trace the defects in the premises within minutes, then suggesting on the spot solutions. Such a handy/valuable tool greatly facilitates your Vastu consultation by making your skills quick, sharp & accurate at the same time. People with some Vastu knowledge can easily practice with this easy tool.	1228BY0BI0A	SHAKTI-CHAKRA-12-INCH-01	849	37	2024-12-28 12:41:53 IST		y	1			11				B0DRS7ZRCL						B0DRS7ZRCL			0	DEFAULT	847.0													Template								1499.0
TREE MAISON CORONATING HOMES Acrylic Vastu Shakti Chakra | Size-12 Inch | Featuring 45 Devtas,16 Attributes | Health Chart | Rajas, Sattav, Tamas for vastu Remedy | Vastu Shakti Chakra | Pack of 1	Shakti Chakra is a very useful Vastu Tool used by most of the Vastu Experts to study any case or to perform any Remedial activity in a property. The tool has a number of uses like marking Entrances & Directions, So that the best Entrance can be suggested to the Client & any Wrong Entrance can be Blocked. It also helps in Drawing the Health Chart for any Property through which it Becomes Easier to locate Rooms, as per the Requirement of family members Kitchen, Bathroom etc. This Tiny Tool can also be used to mark devtas in any property which play a Major role in any individual’s wholesome development. For any Elemental Imbalance in a property, Shakti Chakra is extremely useful to understand the Elemental Defect and to perform the Required Remedy. The tool has a Number of Benefits & Makes it Easier for an Expert to Treat any Site.	1105ZG6BMSP	SHAKTI-CHAKRA-12-INCH-02	849		2022-11-05 11:39:38 IST		y	1			11				B0BLCBRK8X						B0BLCBRK8X				AMAZON_IN	847.0	percent	2	2	5	5								Template								1199.0
TREE MAISON CORONATING HOMES Vastu Arylic Shakti Chakra | Size- 7 Inch | Featuring 45 Devtas, 16 Attributes | with Color | Health Chart | Rajas,Sattav, Tamas for vaastu Shashtra Remedy	Vastu Chakra is a single tool for multiple measurements! It helps you trace the defects in the premises within minutes, then suggesting on the spot solutions. Such a handy/valuable tool greatly facilitates your Vastu consultation by making your skills quick, sharp & accurate at the same time. People with some Vastu knowledge can easily practice with this easy tool. Light-weighted Chakra 99% accurate view of each measurement Applied on any plot/house map	0927A8DFGW5	SHAKTI-CHAKRA-7INCH	315		2023-09-27 11:48:41 IST		y	1			11				B0CJXSHDFP						B0CJXSHDFP				AMAZON_IN	313.0													Template								999.0
TREE MAISON CORONATING HOMES Acrylic Vastu Shakti Chakra |Size- 9 INCH | Featuring 45 Devtas, 16 Attributes, Health Chart, Rajas, Sattav, Tamas for vaastu Shashtra Remedy (Transparent)	Shakti Chakra is a very useful Vastu Tool used by most of the Vastu Experts to study any case or to perform any Remedial activity in a property. The tool has a number of uses like marking Entrances & Directions, So that the best Entrance can be suggested to the Client & any Wrong Entrance can be Blocked. It also helps in Drawing the Health Chart for any Property through which it Becomes Easier to locate Rooms, as per the Requirement of family members Kitchen, Bathroom etc. This Tiny Tool can also be used to mark devtas in any property which play a Major role in any individual’s wholesome development. For any Elemental Imbalance in a property, Shakti Chakra is extremely useful to understand the Elemental Defect and to perform the Required Remedy. The tool has a Number of Benefits & Makes it Easier for an Expert to Treat any Site.	1105ZG6DB2R	SHAKTI-CHAKRA-9-INCH-02	399		2022-11-05 11:38:31 IST		y	1			11				B0BLCC2T9M						B0BLCC2T9M				AMAZON_IN	397.0	percent	2	2	5	5								Template								999.0
TREEMAISON Plastic Maha Vastu Shakti Chakra Remedy (Multicolour), Adult	Shakti Chakra is a very useful Vastu Tool used by most of the Vastu Experts to study any case or to perform any Remedial activity in a property. The tool has a number of uses like marking Entrances & Directions, So that the best Entrance can be suggested to the Client & any Wrong Entrance can be Blocked. It also helps in Drawing the Health Chart for any Property through which it Becomes Easier to locate Rooms, as per the Requirement of family members Kitchen, Bathroom etc. This Tiny Tool can also be used to mark devtas in any property which play a Major role in any individual’s wholesome development. For any Elemental Imbalance in a property, Shakti Chakra is extremely useful to understand the Elemental Defect and to perform the Required Remedy. The tool has a Number of Benefits & Makes it Easier for an Expert to Treat any Site.	0404ZEK92ZI	SHAKTI-CHAKRA-NNW-OUR	282	200	2022-04-04 11:15:28 IST		y	1			11				B099WSTCFG						B099WSTCFG			0	DEFAULT	281.0													Template								499.0
TREEMAISON Plastic Maha Vastu Dosh Sakti Chakra Remedy (Transparent)	Shakti Chakra is a very useful Vastu Tool used by most of the Vastu Expert to study any case or to perform any Remedial activity in a property. The tool has a number of uses like marking Entrances & Direction. So that the best Entrance can be suggested to the Client & any Wrong Entrance can be Blocked. It also helps in Drawing the Health Chart for any Property through it Becomes Easier to locater Rooms, as per the Requirement of family members Kitchen, Bathroom etc. This Tiny Tool can also be used to make devtas in any property which play a Major role in any individual’s wholesome development. For any Elemental Imbalance in a property Shakti Chakra is extremely useful to understand the Elemental Defect and to perform the Required Remedy. The tool has a Number of Benefits & Makes it Easier for an Expert to Treat any Site.	0215ZT0RMJE	SHAKTI-VASTU-CHAKRA-02	282	277	2022-02-15 09:25:59 IST		y	1			11				B09G9RP6HK						B09G9RP6HK			0	DEFAULT	281.0													Template								899.0
TREE MAISON CORONATING HOMES Crystals Products Certified Shalligram Natural Healing Stone Crystal Round Beads 8 mm Bracelet For Men, Women, Boys, Girls STRECHABLE	It is said that beaded bracelets give the wearer a certain luck and energy and it also said to clear the wearer's mind and frees him or her from stress.Every gemstone is known to have a unique secret power to induce divine healing.They made beaded bracelets with natural stones to wear to carry this mystical power with them every day. Each bracelet carried a different element, whether it was for health, prosperity, courage, power, fortune or confidence.	1209FZZRGQB	SHALLIGRAM-BRACELET	299		2025-12-09 06:46:39 IST		y	1			11				B0CZHRB7C7						B0CZHRB7C7				AMAZON_IN	299.0													Template								999.0
TREE MAISON CORONATING HOMES Chess King Statue | Shatranj Raja Statue | Height - 15 Inch | Sculpture for Home Decor | Office Decor | Table Decoration Set of 1 (Black)	Add a touch of royalty and sophistication to your space with the TREE MAISON CORONATING HOMES Chess Raja Statue Sculpture. This bold and elegant decor piece is inspired by the iconic chess Raja , symbolizing leadership, strategy, and authority. Whether placed in your living room, office, study, or on a coffee table, this unique sculpture instantly enhances your interior aesthetic.	0708FH4UMBC	SHATRANJ-RAJA	4999	10	2025-07-08 12:54:50 IST		y	1			11				B0FH23Q2TK						B0FH23Q2TK			0	DEFAULT	4997.0													Template								8999.0
TREE MAISON CORONATING HOMES Shikhi Devta Divs Oil | 5 ML Approx |Vastu Remedy Oil | Devta Oils for Vastu Remedy | Pack of 1		0322FCB8LLT	SHIKHI-DEVTA-OIL	699	10	2025-03-22 11:43:49 IST		y	1			11				B0F267TQRY						B0F267TQRY			0	DEFAULT	698.0													Template								850.0
TREE MAISON CORONATING HOMES Vastu Shikhi Devta Divs (Set-3) - Vastu Remedy to Awaken Devta Fields	Metal combination, Elements combination made our devta dives 3 plate of devta. Plate of devta base is made up of M S and then add, combination of copper for fire, brass for earth, aluminum for water, stainless steel for air elements and devta activate his position in vastu mandal. In your vastu lots of issue so for that apply positive energy fields activation and negative energy fields removing Place these devta	0914A9TAS2O	SHIKHI-DIVS	299		2023-09-14 12:59:52 IST		y	1			11				B0CJ2QCF6B						B0CJ2QCF6B				AMAZON_IN	297.0													Template								999.0
TREE MAISON CORONATING HOMES Shosha Devta Divs Oil | 5 ML Approx |Vastu Remedy Oil | Devta Oils for Vastu Remedy | Pack of 1		0322FCBS4FM	SHOSHA-DEVTA-OIL	699	10	2025-03-22 11:43:49 IST		y	1			11				B0F263S7CG						B0F263S7CG			0	DEFAULT	698.0													Template								850.0
TREE MAISON CORONATING HOMES Vastu Shosha Devta Divs (Set-3) - Vastu Remedy to Awaken Devta Fields	Metal combination, Elements combination made our devta dives 3 plate of devta. Plate of devta base is made up of M S and then add, combination of copper for fire, brass for earth, aluminum for water, stainless steel for air elements and devta activate his position in vastu mandal. In your vastu lots of issue so for that apply positive energy fields activation and negative energy fields removing Place these devta	0914A9SQ8IK	SHOSHA-DIVS	299		2023-09-14 12:59:52 IST		y	1			11				B0CJ2NSWDN						B0CJ2NSWDN				AMAZON_IN	297.0													Template								999.0
TREE MAISON CORONATING HOMES Selenite Charging Plate – 3 Inch with 10–20 Gram Raw Pyrite Stone | Selenite Plate for Crystal Charging, Energy Healing & Spiritual Decor	Elevate your spiritual space with the TREE MAISON CORONATING HOMES Selenite Charging Plate, a beautifully carved 3-inch energy disc paired with a 10–20 gram natural raw Pyrite stone. Known for its cleansing and high-frequency vibration, selenite acts as a universal charger for crystals and spiritual tools.	0314HO8JHVQ	SHREEYANTRA-BLU-SQAURE-PLT-10GM-PYRIT	399		2026-03-14 07:59:48 IST		y	1			11				B0FHH183RZ						B0FHH183RZ				AMAZON_IN	397.0													Template								599.0
TREE MAISON CORONATING HOMES Selenite Crystal Charging Plate | 3 Inch Approx |Selenite Plate to Charge Reiki Crystal |Selenite Plate for Crystal Cleansing | Pack of 1	Using selenite plates for crystals and jewelry helps cleanse, recharge, and enhance their energies, promoting optimal performance and longevity. The gentle and purifying properties of selenite keep the crystals and jewelry energetically balanced, ensuring they resonate positively with their wearer or user.	0324HMRT1BS	SHREEYANTRA-BLUE-SQUARE-PLATE	315		2026-03-24 08:38:10 IST		y	1			11				B0F91RVVJN						B0F91RVVJN				AMAZON_IN	313.0													Template								749.0
TREE MAISON CORONATING HOMES Selenite Charging Plate – 3 Inch with 10–20 Gram Raw Pyrite Stone | Selenite Plate for Crystal Charging, Energy Healing & Spiritual Decor	Elevate your spiritual space with the TREE MAISON CORONATING HOMES Selenite Charging Plate, a beautifully carved 3-inch energy disc paired with a 10–20 gram natural raw Pyrite stone. Known for its cleansing and high-frequency vibration, selenite acts as a universal charger for crystals and spiritual tools.	0304HL5F5WS	SHREEYANTRA-CLR-SQAURE-PLT-10GM-PYRIT	399		2026-03-04 08:26:40 IST		y	1			11				B0FHGZYFK2						B0FHGZYFK2				AMAZON_IN	397.0													Template								599.0
TREE MAISON CORONATING HOMES Selenite Crystal Charging Plate | 3 Inch Approx |Selenite Plate to Charge Reiki Crystal |Selenite Plate for Crystal Cleansing | Pack of 1	Using selenite plates for crystals and jewelry helps cleanse, recharge, and enhance their energies, promoting optimal performance and longevity. The gentle and purifying properties of selenite keep the crystals and jewelry energetically balanced, ensuring they resonate positively with their wearer or user.	0328H3K7KAU	SHREEYANTRA-COLOR-SQUARE-PLATE	315		2026-03-28 09:19:54 IST		y	1			11				B0FBMFBSLN						B0FBMFBSLN				AMAZON_IN	313.0													Template								749.0
TREE MAISON CORONATING HOMES Selenite Charging Plate – 3 Inch with 10–20 Gram Raw Pyrite Stone | Selenite Plate for Crystal Charging, Energy Healing & Spiritual Decor	Elevate your spiritual space with the TREE MAISON CORONATING HOMES Selenite Charging Plate, a beautifully carved 3-inch energy disc paired with a 10–20 gram natural raw Pyrite stone. Known for its cleansing and high-frequency vibration, selenite acts as a universal charger for crystals and spiritual tools.	1208FZSW3UK	SHREEYANTRA-ROUND-PLT-10GM-PYRIT	399		2025-12-09 03:51:03 IST		y	1			11				B0FHH2XDKP						B0FHH2XDKP				AMAZON_IN	397.0													Template								599.0
TREE MAISON CORONATING HOMES Selenite Charging Plate – 3 Inch with 10–20 Gram Raw Pyrite Stone | Selenite Plate for Crystal Charging, Energy Healing & Spiritual Decor		0927FC7AJLW	SHREEYANTRA-ROUND-PLT-10GM-PYRITE	299	90	2025-09-27 13:34:11 IST		y	1			11				B0FHH2XDKP						B0FHH2XDKP			0	DEFAULT														Template								599.0
Tree Maison CORONATING Homes Selenite Crystal Charging Plate | 3 Inch Approx | Selenite Plate for Crystal Cleansing, Re-Energy Work, Meditation & Pooja	Using selenite plates for crystals and jewelry helps cleanse, recharge, and enhance their energies, promoting optimal performance and longevity. The gentle and purifying properties of selenite keep the crystals and jewelry energetically balanced, ensuring they resonate positively with their wearer or user.	1208FZVS3I1	SHREEYANTRA-ROUND-SELENITE-PLATE-4INCH	315		2025-12-09 03:03:42 IST		y	1			11				B0DGXJ58YX						B0DGXJ58YX				AMAZON_IN	313.0													Template								999.0
TREE MAISON CORONATING HOMES Shree Copper Yantra for Pooja | Size - 4 Inch | for Wealth and Prosperity	For appeasement of planet. Correct Geometry and Diagrams based on extensive research Material: Thick Copper Sheet Please consult your vastu expert before purchasing the product.	0502BN2ARU8	SHRI-COPPER-YANTRA-4INCH	499	20	2024-05-02 16:39:10 IST		y	1			11				B0D35SJ5K8						B0D35SJ5K8			0	DEFAULT	499.0													Template								999.0
TREE MAISON CORONATING HOMES Shukra Copper Yantra |Size - 4 Inch | Powerful Vastu Remedy for Enhancing Energy, Attracting Prosperity, Wealth & Harmony | Pack of 1	For appeasement of planet. Correct Geometry and Diagrams based on extensive research	0502BN8E4NL	SHUKRA-COPPER-YANTRA-4INCH	499	10	2024-05-02 16:39:10 IST		y	1			11				B0D35SJKPZ						B0D35SJKPZ			0	DEFAULT	499.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Shukra Copper Yantra for Pooja for Wealth and Prosperity | Size - 6 Inch | Pack of 1	For appeasement of planet Ketu . Correct Geometry and Diagrams based on extensive research Color: Brown, Size: 6 x 6 inches Material: Thick Copper Sheet Please consult your vastu expert before purchasing the product. copper shukra yantra shukra yantra for prosperity shukra yantra for vastu copper shukra yantra for home shukra yantra for positivity shukra yantra for wealth copper shukra dosh nivaran yantra shukra yantra for office copper spiritual shukra yantra copper yantra for puja shukra yantra for success shukra yantra for health copper shukra yantra for meditation shukra yantra for good luck copper yantra for spiritual growth shukra yantra for balance shukra yantra for peace	0501BKXEV05	SHUKRA-COPPER-YANTRA-6INCH	699	10	2024-05-01 17:44:23 IST		y	1			11				B0D33P8YFV						B0D33P8YFV			0	DEFAULT	699.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Shurya Copper Yantra for Pooja | Size - 4 Inch | for Wealth and Prosperity | Pack of 1	For appeasement of planet. Correct Geometry and Diagrams based on extensive research Material: Thick Copper Sheet Please consult your vastu expert before purchasing the product.	0502BN8DYXD	SHURYA-COPPER-YANTRA-4INCH	499	10	2024-05-02 16:39:10 IST		y	1			11				B0D35TFY8L						B0D35TFY8L			0	DEFAULT	499.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Shurya Copper Yantra for Pooja | Wealth and Prosperity | Size - 6 Inch | Pack of 1	For appeasement of planet Ketu . Correct Geometry and Diagrams based on extensive research Color: Brown, Size: 6 x 6 inches Material: Thick Copper Sheet Please consult your vastu expert before purchasing the product. copper surya yantra surya yantra for positivity copper yantra for energy surya yantra for wealth surya yantra for health copper yantra for success surya yantra for vastu correction copper sun yantra surya yantra for home surya yantra for business copper yantra for spiritual growth surya yantra for office copper yantra for fortune surya yantra for good luck surya yantra for meditation surya yantra for blessings copper surya dosh nivaran yantra sun yantra for home decor copper yantra	0501BKSD032	SHURYA-COPPER-YANTRA-6INCH	699	10	2024-05-01 17:44:23 IST		y	1			11				B0D33NXH4M						B0D33NXH4M			0	DEFAULT	699.0													Template								999.0
TREEMAISON Silver Coil Spring Anti-Clockwise Use to Boost of The Energy Field (Pack of 3) (Approx-5cm)	Water Element: Silver Wavy Round Anti clockwise Spring. This spring is used to boost of the respective energy filed (Devtas). These Springs is made for Water element (Panch Tatvas) as you seen in the picture. We have made it with precision such that the color and shape represents the Water element. As per the Vastu Experts Advice you can place it inside the ground or on the ground and also you can be stick with the support of side wall. Before Buy, please consult your Vastu Expert.	0526YNIH8F4	SILVER-COIL-SPRING-ST3	199		2021-05-26 09:49:29 IST		y	1			11				B095W4VFXJ						B095W4VFXJ				AMAZON_IN	199.0	fixed	2	191.04	5	186.99								Selected Self-Ship Template								799.0
Shubh Sanket Vastu Aluminium Wavy Round clockwise Spring for North, North East Direction 1.5" (MAHAVASTU Remedies) Set of 9		0624YD1D9WA	SILVER-COIL-ST9-01	555		2021-06-24 16:25:23 IST		y	1			11				B08CF1N1QN						B08CF1N1QN				AMAZON_IN	599.0	fixed	2	575.04	5	562.83								Selected Self-Ship Template								999.0
Shubh Sanket Vastu Aluminium Wavy Round Anti clockwise Spring for North, North East Direction 1.5" (MAHAVASTU Remedies) Set of 9		0624YCZR2O2	SILVER-COIL-ST9-04	621		2021-06-24 16:30:56 IST		y	1			11				B08CF2HMTQ						B08CF2HMTQ				AMAZON_IN	621.0	fixed	2	596.16	5	583.5								Selected Self-Ship Template								699.0
TREEMAISON Silver Cone Spring Anti-Clockwise Use to Boost of The Energy Field (Pack of 6) (Approx-5cm)	Wood Element: Stainless Steel Conical Anti-clockwise Spring. These springs is made for Wood Element (Panch Tatvas) as you seen in the picture. We have made it with precision such that the color and shape represents the Wood element. As per the Vastu Experts Advice you can place it inside the ground or on the ground and also can be stick with the support of side wal. Before Buy, Please consult your Vastu Expert.	0526YNF0MT4	SILVER-CONE-SPRING-ST6	349	44	2021-05-26 09:49:29 IST		y	1			11				B095W4V3LF						B095W4V3LF			0	DEFAULT	348.0													Template								1299.0
TREEMAISON Silver Cone Spring Anti-Clockwise Spring for ENE, East, ESE Direction Used to Boost The Air Elements 1.5" (Pack of 9)	This spring is made for the Earth element and is used to boost its energy. We have made it with at most precision to make sure that the color and shape accurately represent the Earth element. As per the Vastu Expert’s Advice you can place it inside the ground or on the ground and it can also be stuck with the support of a side wall.	0526YNK1TOH	SILVER-CONE-SPRING-ST9	449	100	2021-05-26 09:49:29 IST		y	1			11				B095W8B72T						B095W8B72T			0	DEFAULT	449.0	fixed	2	431.04	5	421.89								Template								999.0
Shubh Sanket Vastu Stainless Steel Conical clockwise Spring for East Used to Hinder/Balance Wood Energy Field 1.5" (MAHAVASTU Remedies) Set of 9		0624YCVTSJ5	SILVER-CONE-ST9-02	441	998	2021-06-24 16:30:02 IST		y	1			11				B08CF14F89						B08CF14F89			0	DEFAULT	441.0	fixed	2	423.36	5	414.37								Selected Self-Ship Template								1199.0
TREEMAISON Silver Round Anti-Clockwise Use to Boost of The Energy Field (Pack of 3) (Approx-5cm)	Space Element: SilverAnti-clockwise Round Spring. This spring is used to boost of the respective energy filed (Devtas). These springs is made for space element (Panch Tatvas) as you seen in the picture. We have made it with precision such that the color and shape represents the Space element. As per the Vastu Experts Advice you can place this spring inside the ground or on the ground and also you can be stick with the support of side wall. Before Buy, Please consult your Vastu Expert.	0526YNFRWBR	SILVER-ROUND-SPRING-ST3	699	100	2021-05-26 09:49:29 IST		y	1			11				B095W1S9Z8						B095W1S9Z8			0	DEFAULT	699.0	fixed	2	671.04	5	656.79								Template								799.0
TREEMAISON SilverRound Anti-Clockwise Use to Boost of The Energy Field (Pack of 6) (Approx-5cm)	Space Element: SilverAnti-clockwise Round Spring. This spring is used to boost of the respective energy filed (Devtas). These springs is made for space element (Panch Tatvas) as you seen in the picture. We have made it with precision such that the color and shape represents the Space element. As per the Vastu Experts Advice you can place this spring inside the ground or on the ground and also you can be stick with the support of side wall. Before Buy, Please consult your Vastu Expert.	0526YNEJFC7	SILVER-ROUND-SPRING-ST6	399	100	2021-05-26 09:49:29 IST		y	1			11				B095W56RHD						B095W56RHD			0	DEFAULT	398.0													Template								1299.0
TREEMAISON Iron Round Anti-Clockwise Use to Boost of The Energy Field (Pack of 9) (Approx-5cm)	Space Element: SilverAnti-clockwise Round Spring. This spring is used to boost of the respective energy filed (Devtas). These springs is made for space element (Panch Tatvas) as you seen in the picture. We have made it with precision such that the color and shape represents the Space element. As per the Vastu Experts Advice you can place this spring inside the ground or on the ground and also you can be stick with the support of side wall. Before Buy, Please consult your Vastu Expert.	0526YNFK35I	SILVER-ROUND-SPRING-ST9	499	98	2021-05-26 09:49:29 IST		y	1			11				B095W5D1JH						B095W5D1JH			0	DEFAULT	499.0													Template								1599.0
Shubh Sanket Vastu Stainless Steel Stud (Vastu Remedies) 2 inches (Set of 9)	Stainless Steel Stud is placed in East direction for extensions, cuts, Toilets are there in the house or office to enhance air element.	0623YAR7MB9	SIVER-STUD-ST9	429		2021-06-23 16:09:21 IST		y	1			11				B07VWRZJ3J						B07VWRZJ3J				AMAZON_IN	449.0	fixed	2	431.04	5	421.89								Selected Self-Ship Template								799.0
TREE MAISON CORONATING HOMES Crystals Products Certified SKIN RADIANCE Natural Healing Stone Crystal Round Beads 8 mm Bracelet For Men, Women, Boys, Girls STRECHABLE	It is said that beaded bracelets give the wearer a certain luck and energy and it also said to clear the wearer's mind and frees him or her from stress.Every gemstone is known to have a unique secret power to induce divine healing.They made beaded bracelets with natural stones to wear to carry this mystical power with them every day. Each bracelet carried a different element, whether it was for health, prosperity, courage, power, fortune or confidence.	0330B0I0HWV	SKIN-RADIANCE-BRACELET	349		2024-03-30 13:54:37 IST		y	1			11				B0CZHRJZ6X						B0CZHRJZ6X				AMAZON_IN	348.0													Template								999.0
Vaastu Care Vinyl Blue Colour Tape for Vastu Remedy		0915YW3E121	SMALL-BLUE-TAPE-004	245		2021-09-15 17:45:38 IST		y	1			11				B08QDC8NRX						B08QDC8NRX				AMAZON_IN	245.0													Template								699.0
TREE MAISON CORONATING HOMES Kamdhenu Cow Statue | Vastu Idol for Home and Office | Vastu 3D Remedy | Zonal Placement -ESE | (Size-8 * 10.5 CM, WEIGHT-540 GRAM Approx)	kamdhenu is the sacred wish-cow & grants all wishes and desires, in Hindu mythology kamdhenu is divine cow. prince home decor and gifts brings yous this divine cow lives in heaven emerged from the ocean of milk at the time of samudra manthan every part of kamdhenu's body has a religious significance. its four legs symbolize the four vada's and teats the four purusharthas. its horns symbolize the God's , its face symbolize the sun and the moon. its sholder's agni and its leg's the himalayas. In Bhagwat Gita, Lord Krishna refers to kamdhenu as kamadhuk. He also declares that amoung cows he is kamadhuk. rince Home Decor & Gifts brings you an unique antiques religious kamdhenu cow with calf with krishna standing on metal base. The product is gold plated with antique finish so looks very beautiful and use for the purpose of worship and for home decorative.Beautiful creation of kamdhenu cow & calf is a perfect symbol of the undying aura of the holy saint that encompasses numerous devotees round the globe. This statue aptly conveys the emotions of people who consider cow (gomatha) as a motherly figure. Kamdhenu cow & calf statues are widely used for decoration purposes in homes and offices. It serves as a great gift, especially around religious celebrations and festivities. Presenting You a wide range of showpieces.Featuring a cow with her baby on circular stand in gold color.	1004BCU21QU	SMALL-BRASS-KAMDHENU-COW	1299	19	2024-10-04 13:04:40 IST		y	1			11				B0DJGQGRF7						B0DJGQGRF7			0	DEFAULT	1297.0													Template								1999.0
TREE MAISON CORONATING HOMES Brass Vaastu Tortoise | Turtle | Weight - 590 Gram Approx | Kachua | Feng Shui | Vastu Shastra Remedies | Home Decor | Turtle for Good Luck | Pack of 1	The metal turtle for design and decor purposes should be set in a north or northwest direction. When kept to the north, it will draw good luck into children's lives and increase their concentration. In addition, placing the turtles in the northwest direction of their room will help sharpen their minds.	1013ZYKUC0J	SMALL-BRASS-TURTLE	999		2022-10-13 11:51:33 IST		y	1			11				B0BJ21Y3NV						B0BJ21Y3NV				AMAZON_IN	997.0													Template								1299.0
